begin timestamp : 1692662515.4321153; tag : query; duration : 0.003725290298461914; package_0 : 516600.0; core_0 : 510497.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.4388578; tag : query; duration : 0.0040895938873291016; package_0 : 378417.0; core_0 : 372436.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.4434223; tag : query; duration : 0.0036242008209228516; package_0 : 456969.0; core_0 : 451109.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.4475133; tag : query; duration : 0.0037479400634765625; package_0 : 500792.0; core_0 : 494750.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.451732; tag : query; duration : 0.003582000732421875; package_0 : 384887.0; core_0 : 380370.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.458673; tag : query; duration : 0.004109621047973633; package_0 : 446533.0; core_0 : 440001.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.4633517; tag : query; duration : 0.003717184066772461; package_0 : 486387.0; core_0 : 480468.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.467607; tag : query; duration : 0.0036766529083251953; package_0 : 508178.0; core_0 : 376708.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.471762; tag : query; duration : 0.006433963775634766; package_0 : 703490.0; core_0 : 694395.0; uncore_0 : 0.0; nvidia_gpu_0 : 1455
begin timestamp : 1692662515.4794347; tag : query; duration : 0.003926992416381836; package_0 : 495238.0; core_0 : 489257.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.483889; tag : query; duration : 0.003654003143310547; package_0 : 469664.0; core_0 : 463805.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.4880104; tag : query; duration : 0.003952503204345703; package_0 : 532591.0; core_0 : 526427.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.4924288; tag : query; duration : 0.0038940906524658203; package_0 : 511168.0; core_0 : 505125.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.4986112; tag : query; duration : 0.003741025924682617; package_0 : 334350.0; core_0 : 329772.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.5028293; tag : query; duration : 0.0037152767181396484; package_0 : 470946.0; core_0 : 465026.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.5070107; tag : query; duration : 0.0041005611419677734; package_0 : 512450.0; core_0 : 506407.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.511574; tag : query; duration : 0.003728151321411133; package_0 : 389892.0; core_0 : 385436.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.5186589; tag : query; duration : 0.0038259029388427734; package_0 : 357482.0; core_0 : 351806.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.5229645; tag : query; duration : 0.004205465316772461; package_0 : 492430.0; core_0 : 486632.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.527638; tag : query; duration : 0.0036509037017822266; package_0 : 488342.0; core_0 : 482299.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.5317538; tag : query; duration : 0.0036003589630126953; package_0 : 343321.0; core_0 : 339050.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.5389013; tag : query; duration : 0.004242420196533203; package_0 : 366821.0; core_0 : 360778.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.543671; tag : query; duration : 0.00366973876953125; package_0 : 463988.0; core_0 : 458129.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.547809; tag : query; duration : 0.0037992000579833984; package_0 : 493040.0; core_0 : 487059.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.5520828; tag : query; duration : 0.003786802291870117; package_0 : 516540.0; core_0 : 510436.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.558486; tag : query; duration : 0.004054546356201172; package_0 : 328002.0; core_0 : 398742.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.563095; tag : query; duration : 0.0035848617553710938; package_0 : 485961.0; core_0 : 480040.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.5671496; tag : query; duration : 0.0036568641662597656; package_0 : 522215.0; core_0 : 515990.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.5713518; tag : query; duration : 0.005029916763305664; package_0 : 637816.0; core_0 : 630247.0; uncore_0 : 0.0; nvidia_gpu_0 : 1436
begin timestamp : 1692662515.579101; tag : query; duration : 0.004049062728881836; package_0 : 433531.0; core_0 : 427307.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.58367; tag : query; duration : 0.003599405288696289; package_0 : 464232.0; core_0 : 458250.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.5877354; tag : query; duration : 0.0038025379180908203; package_0 : 491026.0; core_0 : 484984.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.5920198; tag : query; duration : 0.003718852996826172; package_0 : 529723.0; core_0 : 523558.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.5984988; tag : query; duration : 0.0038836002349853516; package_0 : 417663.0; core_0 : 411681.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.6028576; tag : query; duration : 0.003687143325805664; package_0 : 493834.0; core_0 : 487731.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.6070151; tag : query; duration : 0.0042266845703125; package_0 : 484740.0; core_0 : 478880.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.611709; tag : query; duration : 0.003651857376098633; package_0 : 384154.0; core_0 : 379699.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.6186152; tag : query; duration : 0.004206657409667969; package_0 : 346190.0; core_0 : 340392.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.6233027; tag : query; duration : 0.004141569137573242; package_0 : 522826.0; core_0 : 516539.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.6279397; tag : query; duration : 0.003734111785888672; package_0 : 486022.0; core_0 : 480101.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.632135; tag : query; duration : 0.0036847591400146484; package_0 : 529662.0; core_0 : 523375.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.6388133; tag : query; duration : 0.0038137435913085938; package_0 : 315063.0; core_0 : 310546.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.6431582; tag : query; duration : 0.0037255287170410156; package_0 : 471678.0; core_0 : 465880.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.6473494; tag : query; duration : 0.0039691925048828125; package_0 : 522155.0; core_0 : 515990.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.6517918; tag : query; duration : 0.0036935806274414062; package_0 : 380676.0; core_0 : 376220.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.6586452; tag : query; duration : 0.0038878917694091797; package_0 : 295959.0; core_0 : 291442.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.6630883; tag : query; duration : 0.003678560256958008; package_0 : 469664.0; core_0 : 463805.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.6672363; tag : query; duration : 0.003664731979370117; package_0 : 527281.0; core_0 : 521055.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.6714463; tag : query; duration : 0.005017518997192383; package_0 : 634520.0; core_0 : 626891.0; uncore_0 : 0.0; nvidia_gpu_0 : 1452
begin timestamp : 1692662515.679401; tag : query; duration : 0.0038657188415527344; package_0 : 412597.0; core_0 : 406554.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.683823; tag : query; duration : 0.0038025379180908203; package_0 : 406127.0; core_0 : 401488.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.6880913; tag : query; duration : 0.003628253936767578; package_0 : 466735.0; core_0 : 460937.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.6922028; tag : query; duration : 0.0037207603454589844; package_0 : 495604.0; core_0 : 489684.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.6983685; tag : query; duration : 0.003838777542114258; package_0 : 422240.0; core_0 : 416381.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.7026808; tag : query; duration : 0.0037009716033935547; package_0 : 380553.0; core_0 : 376037.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.706859; tag : query; duration : 0.004139423370361328; package_0 : 503234.0; core_0 : 497313.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.7114651; tag : query; duration : 0.00379180908203125; package_0 : 511290.0; core_0 : 505187.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.7185538; tag : query; duration : 0.003699064254760742; package_0 : 294006.0; core_0 : 289428.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.7227333; tag : query; duration : 0.004099130630493164; package_0 : 576414.0; core_0 : 464415.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.727299; tag : query; duration : 0.0036902427673339844; package_0 : 504210.0; core_0 : 498229.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.731453; tag : query; duration : 0.003637075424194336; package_0 : 506347.0; core_0 : 500181.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.7387538; tag : query; duration : 0.003934144973754883; package_0 : 254699.0; core_0 : 250304.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.7432485; tag : query; duration : 0.003997325897216797; package_0 : 454955.0; core_0 : 449218.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.7477129; tag : query; duration : 0.0036706924438476562; package_0 : 411071.0; core_0 : 406432.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.7518601; tag : query; duration : 0.0038611888885498047; package_0 : 504027.0; core_0 : 497862.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.758402; tag : query; duration : 0.003970146179199219; package_0 : 427001.0; core_0 : 316284.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.762937; tag : query; duration : 0.0037565231323242188; package_0 : 512267.0; core_0 : 506102.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.7671638; tag : query; duration : 0.003805875778198242; package_0 : 486144.0; core_0 : 480345.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.771514; tag : query; duration : 0.005025386810302734; package_0 : 636290.0; core_0 : 517699.0; uncore_0 : 0.0; nvidia_gpu_0 : 1464
begin timestamp : 1692662515.7789662; tag : query; duration : 0.0038063526153564453; package_0 : 327209.0; core_0 : 322814.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.7832427; tag : query; duration : 0.0038874149322509766; package_0 : 481932.0; core_0 : 476073.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.7875965; tag : query; duration : 0.003654003143310547; package_0 : 387084.0; core_0 : 382629.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.7917163; tag : query; duration : 0.0041387081146240234; package_0 : 630675.0; core_0 : 623106.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.7984254; tag : query; duration : 0.003864288330078125; package_0 : 429442.0; core_0 : 423522.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.8027596; tag : query; duration : 0.003694295883178711; package_0 : 381896.0; core_0 : 377440.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.8069324; tag : query; duration : 0.004157066345214844; package_0 : 495360.0; core_0 : 489439.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.8115516; tag : query; duration : 0.003744363784790039; package_0 : 473266.0; core_0 : 467345.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.8188193; tag : query; duration : 0.0038101673126220703; package_0 : 293762.0; core_0 : 289123.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.823317; tag : query; duration : 0.004428386688232422; package_0 : 569578.0; core_0 : 562193.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.8285105; tag : query; duration : 0.00398564338684082; package_0 : 514403.0; core_0 : 508239.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.8332407; tag : query; duration : 0.0039713382720947266; package_0 : 465819.0; core_0 : 460021.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.8487813; tag : query; duration : 0.004396677017211914; package_0 : 139221.0; core_0 : 133118.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.8543158; tag : query; duration : 0.004259586334228516; package_0 : 498229.0; core_0 : 492187.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.861443; tag : query; duration : 0.004235982894897461; package_0 : 312499.0; core_0 : 384520.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.8662548; tag : query; duration : 0.003717184066772461; package_0 : 495421.0; core_0 : 489501.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.8704472; tag : query; duration : 0.0038297176361083984; package_0 : 471740.0; core_0 : 465758.0; uncore_0 : 0.0; nvidia_gpu_0 : 1393
begin timestamp : 1692662515.8747432; tag : query; duration : 0.008163928985595703; package_0 : 768736.0; core_0 : 756651.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.88339; tag : query; duration : 0.0036661624908447266; package_0 : 453001.0; core_0 : 447326.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.8875878; tag : query; duration : 0.0037322044372558594; package_0 : 390136.0; core_0 : 385559.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.8917909; tag : query; duration : 0.005173444747924805; package_0 : 632201.0; core_0 : 624266.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.898355; tag : query; duration : 0.003893136978149414; package_0 : 475523.0; core_0 : 469542.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.9027116; tag : query; duration : 0.003633737564086914; package_0 : 459411.0; core_0 : 453429.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.9068224; tag : query; duration : 0.003901243209838867; package_0 : 624571.0; core_0 : 617003.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.911188; tag : query; duration : 0.003618955612182617; package_0 : 482421.0; core_0 : 476561.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.9183567; tag : query; duration : 0.003877401351928711; package_0 : 386047.0; core_0 : 380065.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.9227097; tag : query; duration : 0.004213094711303711; package_0 : 534727.0; core_0 : 528380.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.9273863; tag : query; duration : 0.0038144588470458984; package_0 : 446898.0; core_0 : 441345.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.9316628; tag : query; duration : 0.0035829544067382812; package_0 : 543517.0; core_0 : 537169.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.9388602; tag : query; duration : 0.0038836002349853516; package_0 : 285765.0; core_0 : 281249.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.9432473; tag : query; duration : 0.003918647766113281; package_0 : 580199.0; core_0 : 572508.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.947629; tag : query; duration : 0.003687620162963867; package_0 : 385253.0; core_0 : 380797.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.9517853; tag : query; duration : 0.003753185272216797; package_0 : 485045.0; core_0 : 479064.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.9584222; tag : query; duration : 0.004214048385620117; package_0 : 534423.0; core_0 : 526488.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.9632027; tag : query; duration : 0.0036973953247070312; package_0 : 495177.0; core_0 : 489256.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.9673743; tag : query; duration : 0.0037026405334472656; package_0 : 491515.0; core_0 : 485473.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.9715538; tag : query; duration : 0.0036928653717041016; package_0 : 395262.0; core_0 : 390685.0; uncore_0 : 0.0; nvidia_gpu_0 : 1350
begin timestamp : 1692662515.978792; tag : query; duration : 0.003946065902709961; package_0 : 352843.0; core_0 : 346740.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.9832113; tag : query; duration : 0.0037751197814941406; package_0 : 488158.0; core_0 : 482237.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.987451; tag : query; duration : 0.003715991973876953; package_0 : 523497.0; core_0 : 517272.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.991702; tag : query; duration : 0.005333423614501953; package_0 : 602050.0; core_0 : 594420.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662515.9985533; tag : query; duration : 0.0038733482360839844; package_0 : 507018.0; core_0 : 500914.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662516.0028918; tag : query; duration : 0.0036613941192626953; package_0 : 386596.0; core_0 : 382079.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662516.0070221; tag : query; duration : 0.0041959285736083984; package_0 : 502562.0; core_0 : 496581.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662516.0116832; tag : query; duration : 0.0037126541137695312; package_0 : 365722.0; core_0 : 361266.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662516.0186117; tag : query; duration : 0.0037801265716552734; package_0 : 381957.0; core_0 : 376097.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662516.0228803; tag : query; duration : 0.00441741943359375; package_0 : 474791.0; core_0 : 469054.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662516.0277603; tag : query; duration : 0.0036602020263671875; package_0 : 357543.0; core_0 : 353209.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662516.0318887; tag : query; duration : 0.003597259521484375; package_0 : 390441.0; core_0 : 385924.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662516.0387495; tag : query; duration : 0.0039825439453125; package_0 : 286681.0; core_0 : 282226.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662516.043228; tag : query; duration : 0.0037322044372558594; package_0 : 484069.0; core_0 : 478088.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662516.0474281; tag : query; duration : 0.0035965442657470703; package_0 : 493773.0; core_0 : 487730.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662516.0514877; tag : query; duration : 0.00365447998046875; package_0 : 505431.0; core_0 : 499389.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662516.058506; tag : query; duration : 0.0039052963256835938; package_0 : 298766.0; core_0 : 293395.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662516.0629644; tag : query; duration : 0.003685474395751953; package_0 : 457885.0; core_0 : 452086.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662516.0671299; tag : query; duration : 0.003731250762939453; package_0 : 498350.0; core_0 : 492491.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662516.071335; tag : query; duration : 0.0036783218383789062; package_0 : 510802.0; core_0 : 504638.0; uncore_0 : 0.0; nvidia_gpu_0 : 1490
begin timestamp : 1692662516.079366; tag : query; duration : 0.003923654556274414; package_0 : 310119.0; core_0 : 304382.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662516.0837579; tag : query; duration : 0.0036008358001708984; package_0 : 362426.0; core_0 : 358092.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662516.0878227; tag : query; duration : 0.0036869049072265625; package_0 : 379515.0; core_0 : 374999.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662516.0920432; tag : query; duration : 0.0050868988037109375; package_0 : 597411.0; core_0 : 589842.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662516.0982804; tag : query; duration : 0.003784656524658203; package_0 : 487303.0; core_0 : 481383.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662516.102537; tag : query; duration : 0.0036492347717285156; package_0 : 463012.0; core_0 : 457091.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662516.1066628; tag : query; duration : 0.004086971282958984; package_0 : 533690.0; core_0 : 527465.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662516.111213; tag : query; duration : 0.0037550926208496094; package_0 : 475829.0; core_0 : 470031.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662516.1181617; tag : query; duration : 0.003784656524658203; package_0 : 386046.0; core_0 : 380126.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662516.122429; tag : query; duration : 0.0036559104919433594; package_0 : 510375.0; core_0 : 504210.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662516.1265538; tag : query; duration : 0.003722667694091797; package_0 : 476378.0; core_0 : 470519.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662516.130746; tag : query; duration : 0.0036895275115966797; package_0 : 390013.0; core_0 : 385497.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662516.1384478; tag : query; duration : 0.0038003921508789062; package_0 : 332031.0; core_0 : 326293.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662516.1427815; tag : query; duration : 0.004016876220703125; package_0 : 363768.0; core_0 : 359374.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662516.1472645; tag : query; duration : 0.0037631988525390625; package_0 : 475585.0; core_0 : 469787.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662516.1515203; tag : query; duration : 0.0037195682525634766; package_0 : 506957.0; core_0 : 392028.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662516.1583881; tag : query; duration : 0.003943920135498047; package_0 : 418456.0; core_0 : 412292.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662516.162901; tag : query; duration : 0.0036699771881103516; package_0 : 323241.0; core_0 : 319091.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662516.1670456; tag : query; duration : 0.003673553466796875; package_0 : 457397.0; core_0 : 451720.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662516.1711893; tag : query; duration : 0.0036869049072265625; package_0 : 541502.0; core_0 : 535094.0; uncore_0 : 0.0; nvidia_gpu_0 : 1589
begin timestamp : 1692662516.1787186; tag : query; duration : 0.003943920135498047; package_0 : 240539.0; core_0 : 236206.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662516.1831248; tag : query; duration : 0.0037078857421875; package_0 : 598143.0; core_0 : 590330.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662516.1873024; tag : query; duration : 0.003648519515991211; package_0 : 498961.0; core_0 : 493041.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662516.1914182; tag : query; duration : 0.004147052764892578; package_0 : 505736.0; core_0 : 499694.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662516.1983874; tag : query; duration : 0.003856182098388672; package_0 : 418578.0; core_0 : 412597.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662516.2027078; tag : query; duration : 0.003782510757446289; package_0 : 573058.0; core_0 : 565489.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662516.2069535; tag : query; duration : 0.004233837127685547; package_0 : 500121.0; core_0 : 494200.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662516.211654; tag : query; duration : 0.0038678646087646484; package_0 : 405944.0; core_0 : 401305.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662516.218271; tag : query; duration : 0.004385471343994141; package_0 : 417602.0; core_0 : 497984.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662516.2231996; tag : query; duration : 0.004137754440307617; package_0 : 497619.0; core_0 : 491698.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662516.2279534; tag : query; duration : 0.003709554672241211; package_0 : 491576.0; core_0 : 485594.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662516.2321265; tag : query; duration : 0.0038437843322753906; package_0 : 493895.0; core_0 : 488036.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662516.238566; tag : query; duration : 0.003894329071044922; package_0 : 311767.0; core_0 : 307311.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662516.243012; tag : query; duration : 0.003764629364013672; package_0 : 495055.0; core_0 : 489013.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662516.2472427; tag : query; duration : 0.0037038326263427734; package_0 : 505125.0; core_0 : 499083.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662516.2514105; tag : query; duration : 0.0037271976470947266; package_0 : 513000.0; core_0 : 506957.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662516.2584436; tag : query; duration : 0.004042387008666992; package_0 : 364623.0; core_0 : 359252.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662516.263044; tag : query; duration : 0.003641366958618164; package_0 : 476561.0; core_0 : 470702.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662516.2671654; tag : query; duration : 0.003655672073364258; package_0 : 472716.0; core_0 : 466918.0; uncore_0 : 0.0; nvidia_gpu_0 : 0
begin timestamp : 1692662516.271295; tag : query; duration : 0.0036857128143310547; package_0 : 523558.0; core_0 : 517332.0; uncore_0 : 0.0; nvidia_gpu_0 : 1482
