index, timestamp, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], clocks.current.graphics [MHz]
0, 2023/11/22 22:13:48.717, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:13:49.720, 24.46 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:13:50.723, 24.47 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:13:51.726, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:13:52.729, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:13:53.732, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:13:54.736, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:13:55.739, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:13:56.742, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:13:57.745, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:13:58.749, 24.47 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:13:59.752, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:14:00.756, 24.47 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:14:01.761, 24.47 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:14:02.766, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:14:03.770, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:14:04.773, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:14:05.779, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:14:06.783, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:14:07.788, 24.47 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:14:08.792, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:14:09.796, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:14:10.800, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:14:11.804, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:14:12.808, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:14:13.813, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:14:14.817, 24.45 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:14:15.822, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:14:16.826, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:14:17.830, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:14:18.834, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:14:19.838, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:14:20.843, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:14:21.846, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:14:22.850, 24.47 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:14:23.855, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:14:24.858, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:14:25.861, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:14:26.865, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:14:27.868, 24.35 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:14:28.873, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:14:29.876, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:14:30.882, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:14:31.890, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:14:32.896, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:14:33.903, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:14:34.911, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:14:35.920, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:14:36.927, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:14:37.935, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:14:38.939, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:14:39.942, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:14:40.945, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:14:41.948, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:14:42.951, 24.47 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:14:43.954, 24.35 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:14:44.957, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:14:45.960, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:14:46.963, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:14:47.966, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:14:48.969, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:14:49.985, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:14:50.988, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:14:51.992, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:14:52.995, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:14:53.998, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:14:55.001, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:14:56.005, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:14:57.008, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:14:58.011, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:14:59.028, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:15:00.031, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:15:01.035, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:15:02.040, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:15:03.043, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:15:04.048, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:15:05.052, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:15:06.056, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:15:07.059, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:15:08.063, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:15:09.068, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:15:10.071, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:15:11.075, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:15:12.079, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:15:13.082, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:15:14.085, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:15:15.090, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:15:16.093, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:15:17.097, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:15:18.101, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:15:19.105, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:15:20.108, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:15:21.113, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:15:22.118, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:15:23.121, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:15:24.125, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:15:25.129, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:15:26.133, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:15:27.137, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:15:28.142, 24.45 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:15:29.145, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:15:30.151, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:15:31.154, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:15:32.158, 24.47 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:15:33.163, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:15:34.167, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:15:35.170, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:15:36.174, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:15:37.179, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:15:38.185, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:15:39.192, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:15:40.200, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:15:41.208, 24.27 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:15:42.219, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:15:43.226, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:15:44.235, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:15:45.240, 24.47 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:15:46.243, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:15:47.246, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:15:48.249, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:15:49.252, 24.47 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:15:50.255, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:15:51.258, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:15:52.261, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:15:53.264, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:15:54.283, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:15:55.286, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:15:56.289, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:15:57.292, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:15:58.296, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:15:59.299, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:16:00.315, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:16:01.318, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:16:02.321, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:16:03.324, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:16:04.327, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:16:05.330, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:16:06.333, 24.47 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:16:07.336, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:16:08.340, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:16:09.343, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:16:10.346, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:16:11.349, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:16:12.352, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:16:13.355, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:16:14.357, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:16:15.361, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:16:16.364, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:16:17.367, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:16:18.371, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:16:19.374, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:16:20.379, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:16:21.382, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:16:22.386, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:16:23.389, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:16:24.393, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:16:25.396, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:16:26.400, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:16:27.403, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:16:28.407, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:16:29.410, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:16:30.414, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:16:31.417, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:16:32.421, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:16:33.424, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:16:34.428, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:16:35.432, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:16:36.437, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:16:37.441, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:16:38.444, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:16:39.448, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:16:40.453, 24.47 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:16:41.457, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:16:42.460, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:16:43.464, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:16:44.470, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:16:45.477, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:16:46.484, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:16:47.493, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:16:48.501, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:16:49.508, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:16:50.515, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:16:51.523, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:16:52.529, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:16:53.532, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:16:54.535, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:16:55.538, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:16:56.541, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:16:57.544, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:16:58.548, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:16:59.551, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:17:00.554, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:17:01.558, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:17:02.561, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:17:03.577, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:17:04.580, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:17:05.583, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:17:06.585, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:17:07.588, 24.45 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:17:08.592, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:17:09.595, 24.47 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:17:10.597, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:17:11.600, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:17:12.604, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:17:13.607, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:17:14.610, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:17:15.612, 24.47 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:17:16.615, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:17:17.619, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:17:18.621, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:17:19.624, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:17:20.628, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:17:21.632, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:17:22.636, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:17:23.640, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:17:24.644, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:17:25.648, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:17:26.652, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:17:27.656, 24.45 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:17:28.660, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:17:29.664, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:17:30.667, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:17:31.671, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:17:32.675, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:17:33.679, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:17:34.683, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:17:35.687, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:17:36.692, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:17:37.697, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:17:38.700, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:17:39.705, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:17:40.710, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:17:41.714, 24.27 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:17:42.718, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:17:43.722, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:17:44.726, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:17:45.730, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:17:46.735, 24.46 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:17:47.739, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:17:48.743, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:17:49.747, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:17:50.752, 24.25 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:17:51.759, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:17:52.768, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:17:53.776, 24.44 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:17:54.784, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:17:55.791, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:17:56.798, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:17:57.807, 24.36 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:17:58.815, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:17:59.819, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:18:00.822, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:18:01.825, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:18:02.828, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:18:03.831, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:18:04.834, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:18:05.836, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:18:06.839, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:18:07.843, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:18:08.846, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:18:09.849, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:18:10.865, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:18:11.868, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:18:12.871, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:18:13.874, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:18:14.877, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
0, 2023/11/22 22:18:15.880, 24.37 W, 135 MHz, 1107 MHz, 135 MHz
