index, timestamp, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], clocks.current.graphics [MHz]
0, 2023/11/22 21:52:44.526, 46.65 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:52:45.529, 45.86 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:52:46.532, 45.47 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:52:47.535, 45.87 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:52:48.538, 45.97 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:52:49.540, 46.44 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:52:50.543, 45.77 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:52:51.546, 45.87 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:52:52.549, 45.77 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:52:53.552, 45.66 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:52:54.555, 45.67 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:52:55.558, 45.29 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:52:56.561, 47.42 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:52:57.566, 45.47 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:52:58.569, 46.65 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:52:59.571, 45.09 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:53:00.574, 45.37 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:53:01.577, 45.57 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:53:02.580, 46.26 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:53:03.583, 46.44 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:53:04.586, 45.18 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:53:05.589, 47.43 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:53:06.592, 45.97 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:53:07.594, 45.87 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:53:08.597, 47.04 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:53:09.600, 45.68 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:53:10.603, 45.48 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:53:11.606, 45.57 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:53:12.609, 46.56 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:53:13.612, 46.65 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:53:14.615, 46.06 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:53:15.617, 45.08 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:53:16.620, 46.06 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:53:17.623, 45.10 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:53:18.624, 45.58 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:53:19.627, 44.13 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:53:20.628, 45.97 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:53:21.631, 44.79 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:53:22.634, 48.39 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:53:23.637, 45.19 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:53:24.640, 46.07 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:53:25.643, 45.68 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:53:26.646, 46.06 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:53:27.648, 45.87 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:53:28.651, 44.79 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:53:29.654, 42.47 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:53:30.655, 45.57 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:53:31.656, 45.88 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:53:32.659, 45.18 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:53:33.662, 46.16 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:53:34.665, 45.76 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:53:35.668, 45.18 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:53:36.670, 45.68 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:53:37.673, 45.68 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:53:38.676, 45.48 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:53:39.680, 42.96 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:53:40.681, 44.89 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:53:41.684, 46.36 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:53:42.687, 45.38 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:53:43.692, 46.94 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:53:44.695, 46.25 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:53:45.698, 43.83 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:53:46.699, 44.70 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:53:47.702, 46.06 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:53:48.705, 46.46 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:53:49.708, 45.18 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:53:50.711, 44.69 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:53:51.713, 45.38 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:53:52.716, 45.29 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:53:53.719, 45.38 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:53:54.722, 45.68 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:53:55.725, 45.48 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:53:56.728, 45.58 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:53:57.731, 46.75 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:53:58.734, 46.35 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:53:59.736, 47.04 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:54:00.739, 45.77 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:54:01.742, 45.38 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:54:02.745, 45.48 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:54:03.748, 45.97 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:54:04.751, 46.26 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:54:05.754, 45.27 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:54:06.756, 45.48 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:54:07.760, 45.56 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:54:08.763, 46.65 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:54:09.766, 45.58 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:54:10.769, 45.38 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:54:11.774, 45.96 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:54:12.778, 44.98 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:54:13.782, 45.29 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:54:14.785, 45.09 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:54:15.788, 45.87 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:54:16.791, 46.25 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:54:17.794, 45.20 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:54:18.797, 44.49 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:54:19.800, 45.47 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:54:20.803, 46.45 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:54:21.806, 45.48 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:54:22.809, 45.27 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:54:23.812, 45.00 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:54:24.815, 43.24 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:54:25.818, 45.96 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:54:26.821, 45.20 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:54:27.824, 45.48 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:54:28.827, 46.26 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:54:29.830, 45.39 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:54:30.833, 45.38 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:54:31.836, 47.23 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:54:32.839, 41.01 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:54:33.843, 45.66 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:54:34.846, 46.06 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:54:35.849, 45.38 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:54:36.852, 45.48 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:54:37.855, 47.22 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:54:38.858, 45.87 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:54:39.861, 45.39 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:54:40.863, 46.35 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:54:41.866, 45.97 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:54:42.869, 46.55 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:54:43.872, 45.29 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:54:44.875, 45.29 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:54:45.878, 45.57 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:54:46.881, 45.68 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:54:47.884, 45.19 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:54:48.886, 45.96 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:54:49.889, 45.67 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:54:50.892, 45.77 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:54:51.895, 45.19 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:54:52.898, 44.98 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:54:53.901, 46.36 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:54:54.904, 46.26 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:54:55.907, 45.87 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:54:56.913, 45.98 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:54:57.916, 47.42 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:54:58.919, 45.77 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:54:59.922, 46.16 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:55:00.925, 45.67 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:55:01.928, 45.77 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:55:02.931, 47.03 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:55:03.934, 46.07 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:55:04.936, 44.99 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:55:05.938, 46.55 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:55:06.941, 45.88 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:55:07.944, 45.29 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:55:08.947, 45.67 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:55:09.950, 45.58 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:55:10.953, 45.38 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:55:11.954, 45.86 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:55:12.956, 48.58 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:55:13.959, 45.47 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:55:14.962, 45.09 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:55:15.965, 45.87 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:55:16.968, 46.15 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:55:17.971, 45.47 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:55:18.972, 45.77 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:55:19.975, 45.28 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:55:20.978, 44.79 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:55:21.984, 45.48 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:55:22.987, 45.47 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:55:23.989, 45.77 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:55:24.992, 45.67 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:55:25.995, 45.78 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:55:26.998, 47.14 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:55:28.001, 44.88 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:55:29.004, 45.68 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:55:30.007, 45.27 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:55:31.010, 45.97 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:55:32.013, 46.74 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:55:33.016, 45.48 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:55:34.019, 45.18 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:55:35.022, 45.48 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:55:36.024, 45.87 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:55:37.027, 46.65 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:55:38.030, 41.88 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:55:39.031, 44.69 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:55:40.032, 46.26 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:55:41.035, 44.03 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:55:42.036, 45.29 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:55:43.038, 45.87 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:55:44.041, 45.49 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:55:45.044, 45.18 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:55:46.047, 47.53 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:55:47.050, 44.59 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:55:48.051, 46.75 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:55:49.054, 45.58 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:55:50.057, 45.48 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:55:51.058, 45.77 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:55:52.060, 45.10 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:55:53.061, 45.87 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:55:54.064, 45.87 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:55:55.067, 44.98 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:55:56.070, 41.98 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:55:57.071, 44.90 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:55:58.072, 45.58 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:55:59.075, 44.69 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:56:00.076, 44.80 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:56:01.079, 46.25 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:56:02.082, 46.06 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:56:03.085, 44.98 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:56:04.088, 46.25 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:56:05.091, 45.29 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:56:06.094, 45.67 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:56:07.097, 45.20 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:56:08.100, 45.18 W, 1245 MHz, 1107 MHz, 1245 MHz
0, 2023/11/22 21:56:09.106, 44.90 W, 1245 MHz, 1107 MHz, 1245 MHz
